Recording timestamp	Computer timestamp	Sensor	Participant name	Eyetracker timestamp	Event	Pupil diameter left	Pupil diameter right	Eye movement type	Gaze event duration	Fixation point X	Fixation point Y
2898	60713157	Eye Tracker	Arthur	197703630		3.407	3.387	Fixation	8	1198	561
2907	60713166	Eye Tracker	Arthur	197711963		3.423	3.388	Fixation	8	1189	562
2915	60713174	Eye Tracker	Arthur	197720297		3.410	3.402	Fixation	8	1185	561
2923	60713182	Eye Tracker	Arthur	197728630		3.412	3.395	Fixation	8	1188	570
2932	60713191	Eye Tracker	Arthur	197736964		3.454	3.395	Fixation	8	1188	574
2940	60713199	Eye Tracker	Arthur	197745297		3.411	3.420	Fixation	8	1216	579
2948	60713207	Eye Tracker	Arthur	197753630		3.428	3.394	Fixation	8	1223	588
2957	60713216	Eye Tracker	Arthur	197761964		3.470	3.424	Fixation	8	1224	595
2965	60713224	Eye Tracker	Arthur	197770297		3.432	3.431	Fixation	8	1214	591
2973	60713232	Eye Tracker	Arthur	197778630		3.454	3.440	Fixation	8	1218	590
2982	60713241	Eye Tracker	Arthur	197786963		3.437	3.456	Fixation	8	1211	592
2990	60713249	Eye Tracker	Arthur	197795297		3.442	3.440	Fixation	8	1209	597
2998	60713257	Eye Tracker	Arthur	197803630		3.455	3.461	Fixation	8	1216	593
3007	60713266	Eye Tracker	Arthur	197811964		3.490	3.449	Fixation	8	1229	594
3015	60713274	Eye Tracker	Arthur	197820297		3.466	3.459	Fixation	8	1228	590
3023	60713282	Eye Tracker	Arthur	197828630		3.491	3.454	Fixation	8	1224	592
3032	60713291	Eye Tracker	Arthur	197836964		3.490	3.464	Fixation	8	1214	592
3040	60713299	Eye Tracker	Arthur	197845297		3.492	3.486	Fixation	8	1211	605
3048	60713307	Eye Tracker	Arthur	197853630		3.517	3.488	Fixation	8	1217	611
3057	60713316	Eye Tracker	Arthur	197861963		3.506	3.495	Fixation	8	1213	607
3065	60713324	Eye Tracker	Arthur	197870297		3.491	3.488	Fixation	8	1218	599
3073	60713332	Eye Tracker	Arthur	197878630		3.504	3.504	Fixation	8	1220	597
3082	60713341	Eye Tracker	Arthur	197886964		3.536	3.523	Fixation	8	1215	608
3090	60713349	Eye Tracker	Arthur	197895297		3.479	3.507	Fixation	8	1211	596
3098	60713357	Eye Tracker	Arthur	197903630		3.492	3.525	Fixation	8	1211	597
3107	60713366	Eye Tracker	Arthur	197911964		3.499	3.532	Fixation	8	1217	596
3115	60713374	Eye Tracker	Arthur	197920297		3.482	3.519	Fixation	8	1219	598
3123	60713382	Eye Tracker	Arthur	197928630		3.499	3.526	Fixation	8	1223	596
3132	60713391	Eye Tracker	Arthur	197936964		3.493	3.499	Fixation	8	1228	592
3140	60713399	Eye Tracker	Arthur	197945296		3.518	3.539	Fixation	8	1223	607
3148	60713407	Eye Tracker	Arthur	197953630		3.521	3.551	Fixation	8	1224	599
3157	60713416	Eye Tracker	Arthur	197961963		3.532	3.541	Fixation	8	1223	599
3165	60713424	Eye Tracker	Arthur	197970297		3.528	3.542	Fixation	8	1216	592
3173	60713432	Eye Tracker	Arthur	197978630		3.526	3.546	Fixation	8	1220	581
3182	60713441	Eye Tracker	Arthur	197986964		3.553	3.571	Fixation	8	1220	587
3190	60713449	Eye Tracker	Arthur	197995297		3.525	3.573	Fixation	8	1218	580
3198	60713457	Eye Tracker	Arthur	198003630		3.521	3.564	Fixation	8	1213	582
3207	60713466	Eye Tracker	Arthur	198011963		3.538	3.577	Fixation	8	1217	591
3215	60713474	Eye Tracker	Arthur	198020297		3.557	3.551	Fixation	8	1216	591
3223	60713482	Eye Tracker	Arthur	198028630		3.526	3.562	Fixation	8	1214	588
3232	60713491	Eye Tracker	Arthur	198036968		3.553	3.565	Fixation	8	1216	603
3240	60713499	Eye Tracker	Arthur	198045302		3.529	3.556	Fixation	8	1215	596
3248	60713507	Eye Tracker	Arthur	198053635		3.545	3.563	Fixation	8	1211	597
3257	60713516	Eye Tracker	Arthur	198061969		3.542	3.540	Fixation	8	1217	594
3265	60713524	Eye Tracker	Arthur	198070302		3.552	3.552	Fixation	8	1200	596
3273	60713532	Eye Tracker	Arthur	198078635		3.499	3.590	Fixation	8	1114	537
3282	60713541	Eye Tracker	Arthur	198086968		3.496	3.595	Fixation	8	1037	501
3290	60713549	Eye Tracker	Arthur	198095301		3.475	3.572	Fixation	8	966	473
3298	60713557	Eye Tracker	Arthur	198103635		3.484	3.586	Fixation	8	951	469
3307	60713566	Eye Tracker	Arthur	198111968		3.488	3.581	Fixation	8	957	451
3315	60713574	Eye Tracker	Arthur	198120301		3.483	3.589	Fixation	8	956	457
3323	60713582	Eye Tracker	Arthur	198128635		3.462	3.597	Fixation	8	951	465
3332	60713591	Eye Tracker	Arthur	198136968		3.488	3.575	Fixation	8	947	463
3340	60713599	Eye Tracker	Arthur	198145301		3.482	3.568	Fixation	8	948	460
3348	60713607	Eye Tracker	Arthur	198153635		3.493	3.586	Fixation	8	954	456
3357	60713616	Eye Tracker	Arthur	198161968		3.497	3.580	Fixation	8	961	465
3365	60713624	Eye Tracker	Arthur	198170299		3.495	3.576	Fixation	8	961	462
3373	60713632	Eye Tracker	Arthur	198178632		3.460	3.583	Fixation	8	957	466
3382	60713641	Eye Tracker	Arthur	198186966		3.495	3.585	Fixation	8	959	471
3390	60713649	Eye Tracker	Arthur	198195299		3.476	3.573	Fixation	8	957	470
3398	60713657	Eye Tracker	Arthur	198203632		3.514	3.556	Fixation	8	961	463
3407	60713666	Eye Tracker	Arthur	198211966		3.477	3.574	Fixation	8	960	461
3415	60713674	Eye Tracker	Arthur	198220300		3.492	3.571	Fixation	8	964	470
3423	60713682	Eye Tracker	Arthur	198228632		3.496	3.549	Fixation	8	955	472
3432	60713691	Eye Tracker	Arthur	198236966		3.496	3.578	Fixation	8	958	476
3440	60713699	Eye Tracker	Arthur	198245300		3.491	3.560	Fixation	8	960	472
3448	60713707	Eye Tracker	Arthur	198253632		3.491	3.542	Fixation	8	959	472
3457	60713716	Eye Tracker	Arthur	198261966		3.483	3.553	Fixation	8	958	464
3465	60713724	Eye Tracker	Arthur	198270300		3.500	3.541	Fixation	8	955	460
3473	60713732	Eye Tracker	Arthur	198278632		3.477	3.550	Fixation	8	952	458
3482	60713741	Eye Tracker	Arthur	198286966		3.488	3.554	Fixation	8	952	456
3490	60713749	Eye Tracker	Arthur	198295302		3.498	3.542	Fixation	8	961	459
3498	60713757	Eye Tracker	Arthur	198303635		3.494	3.545	Fixation	8	958	461
3507	60713766	Eye Tracker	Arthur	198311968		3.445	3.553	Fixation	8	955	459
3515	60713774	Eye Tracker	Arthur	198320302		3.489	3.539	Fixation	8	959	453
3523	60713782	Eye Tracker	Arthur	198328635		3.469	3.556	Fixation	8	951	457
3532	60713791	Eye Tracker	Arthur	198336968		3.483	3.550	Fixation	8	955	465
3540	60713799	Eye Tracker	Arthur	198345301		3.483	3.537	Fixation	8	959	465
3548	60713807	Eye Tracker	Arthur	198353635		3.467	3.527	Fixation	8	965	474
3557	60713816	Eye Tracker	Arthur	198361968		3.477	3.547	Fixation	8	959	473
3565	60713824	Eye Tracker	Arthur	198370301		3.467	3.526	Fixation	8	957	470
3573	60713832	Eye Tracker	Arthur	198378635		3.483	3.535	Fixation	8	952	474
3582	60713841	Eye Tracker	Arthur	198386968		3.460	3.529	Fixation	8	955	468
3590	60713849	Eye Tracker	Arthur	198395301		3.474	3.516	Fixation	8	965	468
3598	60713857	Eye Tracker	Arthur	198403635		3.457	3.546	Fixation	8	952	473
3607	60713866	Eye Tracker	Arthur	198411968		3.474	3.521	Fixation	8	948	472
3615	60713874	Eye Tracker	Arthur	198420301		3.443	3.525	Fixation	8	959	466
3623	60713882	Eye Tracker	Arthur	198428636		3.476	3.512	Fixation	8	967	470
3632	60713891	Eye Tracker	Arthur	198436969		3.472	3.515	Fixation	8	947	476
3640	60713899	Eye Tracker	Arthur	198445302		3.460	3.506	Fixation	8	953	469
3648	60713907	Eye Tracker	Arthur	198453635		3.475	3.512	Fixation	8	965	470
3657	60713916	Eye Tracker	Arthur	198461969		3.473	3.498	Fixation	8	955	469
3665	60713924	Eye Tracker	Arthur	198470302		3.475	3.507	Fixation	8	957	470
3673	60713932	Eye Tracker	Arthur	198478635		3.506	3.505	Fixation	8	965	477
3682	60713941	Eye Tracker	Arthur	198486969		3.470	3.513	Fixation	8	954	473
3690	60713949	Eye Tracker	Arthur	198495302		3.488	3.505	Fixation	8	964	472
3698	60713957	Eye Tracker	Arthur	198503636		3.469	3.531	Fixation	8	953	471
3707	60713966	Eye Tracker	Arthur	198511969		3.456	3.510	Fixation	8	963	466
3715	60713974	Eye Tracker	Arthur	198520302		3.453	3.520	Fixation	8	955	465
3724	60713982	Eye Tracker	Arthur	198528636		3.473	3.502	Fixation	8	961	462
3732	60713991	Eye Tracker	Arthur	198536969		3.467	3.521	Fixation	8	954	461
3740	60713999	Eye Tracker	Arthur	198545303		3.469	3.516	Fixation	8	961	464
3748	60714007	Eye Tracker	Arthur	198553635		3.470	3.507	Fixation	8	953	464
3757	60714016	Eye Tracker	Arthur	198561967		3.495	3.486	Fixation	8	949	463
3765	60714024	Eye Tracker	Arthur	198570300		3.466	3.510	Fixation	8	958	460
3773	60714032	Eye Tracker	Arthur	198578634		3.464	3.519	Fixation	8	962	465
3782	60714041	Eye Tracker	Arthur	198586967		3.479	3.514	Fixation	8	966	467
3790	60714049	Eye Tracker	Arthur	198595300		3.445	3.513	Fixation	8	964	455
3798	60714057	Eye Tracker	Arthur	198603633		3.464	3.519	Fixation	8	960	469
3807	60714066	Eye Tracker	Arthur	198611967		3.481	3.526	Fixation	8	961	474
3815	60714074	Eye Tracker	Arthur	198620300		3.469	3.506	Fixation	8	950	465
3824	60714082	Eye Tracker	Arthur	198628634		3.508	3.526	Fixation	8	941	476
3832	60714091	Eye Tracker	Arthur	198636967		3.456	3.522	Fixation	8	945	465
3840	60714099	Eye Tracker	Arthur	198645300		3.475	3.521	Fixation	8	938	466
3849	60714107	Eye Tracker	Arthur	198653634		3.451	3.517	Fixation	8	938	464
3857	60714116	Eye Tracker	Arthur	198661967		3.471	3.503	Fixation	8	941	462
3865	60714124	Eye Tracker	Arthur	198670301		3.492	3.518	Fixation	8	939	475
3874	60714132	Eye Tracker	Arthur	198678633		3.468	3.512	Fixation	8	936	472
3882	60714141	Eye Tracker	Arthur	198686967		3.477	3.534	Fixation	8	942	464
3890	60714149	Eye Tracker	Arthur	198695302		3.482	3.517	Fixation	8	944	471
3899	60714157	Eye Tracker	Arthur	198703635		3.503	3.522	Fixation	8	944	477
3907	60714166	Eye Tracker	Arthur	198711969		3.520	3.519	Fixation	8	939	479
3915	60714174	Eye Tracker	Arthur	198720302		3.477	3.516	Fixation	8	935	464
3924	60714182	Eye Tracker	Arthur	198728635		3.492	3.512	Fixation	8	940	468
3932	60714191	Eye Tracker	Arthur	198736969		3.503	3.519	Fixation	8	952	472
3940	60714199	Eye Tracker	Arthur	198745302		3.474	3.493	Fixation	8	946	465
3949	60714207	Eye Tracker	Arthur	198753636		3.473	3.516	Fixation	8	942	471
3957	60714216	Eye Tracker	Arthur	198761968		3.466	3.509	Fixation	8	944	469
3965	60714224	Eye Tracker	Arthur	198770302		3.506	3.515	Fixation	8	946	467
3974	60714232	Eye Tracker	Arthur	198778635		3.490	3.514	Fixation	8	944	466
3982	60714241	Eye Tracker	Arthur	198786968		3.498	3.501	Fixation	8	944	472
3990	60714249	Eye Tracker	Arthur	198795300		3.488	3.502	Fixation	8	943	461
3999	60714257	Eye Tracker	Arthur	198803633		3.486	3.500	Fixation	8	943	458
4007	60714266	Eye Tracker	Arthur	198811967		3.462	3.499	Fixation	8	945	461
4015	60714274	Eye Tracker	Arthur	198820299		3.467	3.512	Fixation	8	946	452
4024	60714282	Eye Tracker	Arthur	198828632		3.503	3.491	Fixation	8	949	455
4032	60714291	Eye Tracker	Arthur	198836966		3.471	3.505	Fixation	8	942	456
4040	60714299	Eye Tracker	Arthur	198845299		3.501	3.512	Fixation	8	941	467
4049	60714307	Eye Tracker	Arthur	198853632		3.475	3.492	Fixation	8	949	468
4057	60714316	Eye Tracker	Arthur	198861966		3.491	3.526	Fixation	8	942	461
4065	60714324	Eye Tracker	Arthur	198870299		3.458	3.511	Fixation	8	949	462
4074	60714332	Eye Tracker	Arthur	198878633		3.475	3.532	Fixation	8	938	461
4082	60714341	Eye Tracker	Arthur	198886966		3.457	3.518	Fixation	8	948	458
4090	60714349	Eye Tracker	Arthur	198895299		3.493	3.509	Fixation	8	944	472
4099	60714357	Eye Tracker	Arthur	198903633		3.480	3.507	Fixation	8	943	464
4107	60714366	Eye Tracker	Arthur	198911965		3.470	3.499	Fixation	8	938	471
4115	60714374	Eye Tracker	Arthur	198920299		3.482	3.507	Fixation	8	945	466
4124	60714382	Eye Tracker	Arthur	198928633		3.474	3.509	Fixation	8	942	460
4132	60714391	Eye Tracker	Arthur	198936966		3.469	3.500	Fixation	8	944	460
4140	60714399	Eye Tracker	Arthur	198945299		3.493	3.501	Fixation	8	945	467
4149	60714407	Eye Tracker	Arthur	198953633		3.497	3.484	Fixation	8	950	462
4157	60714416	Eye Tracker	Arthur	198961966		3.462	3.510	Fixation	8	943	451
4165	60714424	Eye Tracker	Arthur	198970300		3.475	3.503	Fixation	8	946	463
4174	60714432	Eye Tracker	Arthur	198978633		3.501	3.523	Fixation	8	945	475
4182	60714441	Eye Tracker	Arthur	198986967		3.478	3.525	Fixation	8	942	471
4190	60714449	Eye Tracker	Arthur	198995300		3.499	3.517	Fixation	8	943	466
4199	60714457	Eye Tracker	Arthur	199003633		3.470	3.500	Fixation	8	946	450
4207	60714466	Eye Tracker	Arthur	199011967		3.488	3.520	Fixation	8	948	457
4215	60714474	Eye Tracker	Arthur	199020300		3.493	3.514	Fixation	8	949	461
4224	60714482	Eye Tracker	Arthur	199028633		3.497	3.525	Fixation	8	942	474
4232	60714491	Eye Tracker	Arthur	199036966		3.470	3.511	Fixation	8	942	465
4240	60714499	Eye Tracker	Arthur	199045300		3.474	3.522	Fixation	8	944	466
4249	60714507	Eye Tracker	Arthur	199053633		3.483	3.519	Fixation	8	947	476
4257	60714516	Eye Tracker	Arthur	199061966		3.508	3.510	Fixation	8	949	477
4265	60714524	Eye Tracker	Arthur	199070300		3.494	3.504	Fixation	8	952	470
4274	60714532	Eye Tracker	Arthur	199078634		3.473	3.513	Fixation	8	941	463
4282	60714541	Eye Tracker	Arthur	199086967		3.473	3.493	Fixation	8	945	458
4290	60714549	Eye Tracker	Arthur	199095301		3.482	3.510	Fixation	8	946	458
4299	60714557	Eye Tracker	Arthur	199103634		3.489	3.504	Fixation	8	949	454
4307	60714566	Eye Tracker	Arthur	199111968		3.493	3.490	Fixation	8	942	465
4315	60714574	Eye Tracker	Arthur	199120301		3.480	3.508	Fixation	8	950	463
4324	60714582	Eye Tracker	Arthur	199128634		3.472	3.480	Fixation	8	942	462
4332	60714591	Eye Tracker	Arthur	199136968		3.486	3.510	Fixation	8	975	461
4340	60714599	Eye Tracker	Arthur	199145301		3.484	3.502	Fixation	8	995	469
4349	60714608	Eye Tracker	Arthur	199153634		3.494	3.501	Fixation	8	987	461
4357	60714616	Eye Tracker	Arthur	199161968		3.486	3.493	Fixation	8	986	478
4365	60714624	Eye Tracker	Arthur	199170301		3.447	3.513	Fixation	8	983	463
4374	60714633	Eye Tracker	Arthur	199178634		3.481	3.494	Fixation	8	986	473
4382	60714641	Eye Tracker	Arthur	199186967		3.487	3.465	Fixation	8	987	460
4390	60714649	Eye Tracker	Arthur	199195301		3.442	3.510	Fixation	8	980	469
4399	60714658	Eye Tracker	Arthur	199203634		3.463	3.496	Fixation	8	983	465
4407	60714666	Eye Tracker	Arthur	199211966		3.475	3.505	Fixation	8	981	475
4415	60714674	Eye Tracker	Arthur	199220300		3.470	3.488	Fixation	8	986	466
4424	60714683	Eye Tracker	Arthur	199228633		3.458	3.519	Fixation	8	987	471
4432	60714691	Eye Tracker	Arthur	199236966		3.482	3.481	Fixation	8	974	465
4440	60714699	Eye Tracker	Arthur	199245302		3.464	3.455	Fixation	8	989	468
4449	60714708	Eye Tracker	Arthur	199253635		3.455	3.490	Fixation	8	982	469
4457	60714716	Eye Tracker	Arthur	199261968		3.467	3.481	Fixation	8	985	471
4465	60714724	Eye Tracker	Arthur	199270302		3.448	3.490	Fixation	8	985	470
4474	60714733	Eye Tracker	Arthur	199278635		3.455	3.466	Fixation	8	984	463
4482	60714741	Eye Tracker	Arthur	199286968		3.450	3.489	Fixation	8	978	467
4490	60714749	Eye Tracker	Arthur	199295302		3.460	3.480	Fixation	8	979	465
4499	60714758	Eye Tracker	Arthur	199303635		3.447	3.494	Fixation	8	984	462
4507	60714766	Eye Tracker	Arthur	199311968		3.446	3.516	Fixation	8	983	468
4515	60714774	Eye Tracker	Arthur	199320304		3.447	3.486	Fixation	8	986	463
4524	60714783	Eye Tracker	Arthur	199328637		3.442	3.493	Fixation	8	975	465
4532	60714791	Eye Tracker	Arthur	199336970		3.432	3.479	Fixation	8	983	464
4540	60714799	Eye Tracker	Arthur	199345308		3.445	3.500	Fixation	8	981	465
4549	60714808	Eye Tracker	Arthur	199353641		3.443	3.494	Fixation	8	980	470
4557	60714816	Eye Tracker	Arthur	199361966		3.446	3.497	Fixation	8	974	463
4565	60714824	Eye Tracker	Arthur	199370300		3.419	3.514	Fixation	8	984	468
4574	60714833	Eye Tracker	Arthur	199378632		3.463	3.493	Fixation	8	974	469
4582	60714841	Eye Tracker	Arthur	199386966		3.417	3.491	Fixation	8	988	461
4590	60714849	Eye Tracker	Arthur	199395301		3.450	3.513	Fixation	8	977	472
4599	60714858	Eye Tracker	Arthur	199403634		3.447	3.503	Fixation	8	971	469
4607	60714866	Eye Tracker	Arthur	199411967		3.472	3.514	Fixation	8	978	472
4615	60714874	Eye Tracker	Arthur	199420300		3.458	3.515	Fixation	8	975	468
4624	60714883	Eye Tracker	Arthur	199428633		3.436	3.528	Fixation	8	977	472
4632	60714891	Eye Tracker	Arthur	199436967		3.486	3.512	Fixation	8	978	467
4640	60714899	Eye Tracker	Arthur	199445299		3.458	3.527	Fixation	8	975	478
4649	60714908	Eye Tracker	Arthur	199453641		3.456	3.527	Fixation	8	971	469
4657	60714916	Eye Tracker	Arthur	199461974		3.466	3.511	Fixation	8	979	461
4665	60714924	Eye Tracker	Arthur	199470308		3.478	3.521	Fixation	8	975	474
4674	60714933	Eye Tracker	Arthur	199478643		3.475	3.542	Fixation	8	974	469
4682	60714941	Eye Tracker	Arthur	199486977		3.472	3.547	Fixation	8	978	476
4690	60714949	Eye Tracker	Arthur	199495309		3.481	3.538	Fixation	8	974	472
4699	60714958	Eye Tracker	Arthur	199503643		3.457	3.551	Fixation	8	979	472
4707	60714966	Eye Tracker	Arthur	199511976		3.492	3.531	Fixation	8	972	462
4715	60714974	Eye Tracker	Arthur	199520310		3.468	3.536	Fixation	8	969	468
4724	60714983	Eye Tracker	Arthur	199528641		3.491	3.548	Fixation	8	971	469
4732	60714991	Eye Tracker	Arthur	199536975		3.477	3.557	Fixation	8	977	473
4740	60714999	Eye Tracker	Arthur	199545308		3.516	3.562	Fixation	8	973	469
4749	60715008	Eye Tracker	Arthur	199553641		3.479	3.550	Fixation	8	975	475
4757	60715016	Eye Tracker	Arthur	199561974		3.502	3.545	Fixation	8	973	465
4765	60715024	Eye Tracker	Arthur	199570308		3.499	3.573	Fixation	8	979	480
4774	60715033	Eye Tracker	Arthur	199578641		3.521	3.583	Fixation	8	971	481
4782	60715041	Eye Tracker	Arthur	199586974		3.545	3.584	Fixation	8	971	481
4790	60715049	Eye Tracker	Arthur	199595308		3.499	3.588	Fixation	8	980	476
4799	60715058	Eye Tracker	Arthur	199603641		3.486	3.584	Fixation	8	976	468
4807	60715066	Eye Tracker	Arthur	199611975		3.510	3.597	Fixation	8	968	467
4815	60715074	Eye Tracker	Arthur	199620307		3.515	3.591	Fixation	8	980	470
4824	60715083	Eye Tracker	Arthur	199628641		3.522	3.581	Fixation	8	975	475
4832	60715091	Eye Tracker	Arthur	199636974		3.525	3.609	Fixation	8	971	476
4840	60715099	Eye Tracker	Arthur	199645308		3.527	3.615	Fixation	8	974	468
4849	60715108	Eye Tracker	Arthur	199653641		3.544	3.574	Fixation	8	976	469
4857	60715116	Eye Tracker	Arthur	199661974		3.582	3.620	Fixation	8	975	478
4865	60715124	Eye Tracker	Arthur	199670308		3.554	3.585	Fixation	8	971	471
4874	60715133	Eye Tracker	Arthur	199678641		3.558	3.616	Fixation	8	982	474
4882	60715141	Eye Tracker	Arthur	199686972		3.573	3.611	Fixation	8	976	478
4890	60715149	Eye Tracker	Arthur	199695305		3.561	3.617	Fixation	8	977	473
4899	60715158	Eye Tracker	Arthur	199703639		3.579	3.602	Fixation	8	977	469
4907	60715166	Eye Tracker	Arthur	199711974		3.562	3.629	Fixation	8	975	475
4915	60715174	Eye Tracker	Arthur	199720307		3.590	3.603	Fixation	8	975	473
4924	60715183	Eye Tracker	Arthur	199728641		3.558	3.609	Fixation	8	973	465
4932	60715191	Eye Tracker	Arthur	199736974		3.582	3.654	Fixation	8	983	478
4940	60715199	Eye Tracker	Arthur	199745306		3.593	3.623	Fixation	8	970	468
4949	60715208	Eye Tracker	Arthur	199753640		3.601	3.627	Fixation	8	946	460
4957	60715216	Eye Tracker	Arthur	199761973		3.613	3.635	Fixation	8	938	475
4965	60715224	Eye Tracker	Arthur	199770306		3.605	3.625	Fixation	8	946	460
4974	60715233	Eye Tracker	Arthur	199778640		3.603	3.652	Fixation	8	940	465
4982	60715241	Eye Tracker	Arthur	199786973		3.609	3.642	Fixation	8	941	469
4990	60715249	Eye Tracker	Arthur	199795306		3.598	3.648	Fixation	8	945	470
4999	60715258	Eye Tracker	Arthur	199803640		3.619	3.642	Fixation	8	943	463
5007	60715266	Eye Tracker	Arthur	199811973		3.642	3.638	Fixation	8	941	475
5015	60715274	Eye Tracker	Arthur	199820307		3.602	3.650	Fixation	8	936	476
5024	60715283	Eye Tracker	Arthur	199828642		3.612	3.642	Fixation	8	940	477
5032	60715291	Eye Tracker	Arthur	199836975		3.623	3.671	Fixation	8	943	469
5040	60715299	Eye Tracker	Arthur	199845308		3.594	3.653	Fixation	8	943	468
5049	60715308	Eye Tracker	Arthur	199853641		3.625	3.642	Fixation	8	949	465
5057	60715316	Eye Tracker	Arthur	199861975		3.622	3.654	Fixation	8	948	471
5065	60715324	Eye Tracker	Arthur	199870302		3.612	3.647	Fixation	8	945	471
5074	60715333	Eye Tracker	Arthur	199878635		3.628	3.643	Fixation	8	950	467
5075	60715334		Arthur		MouseEvent			Fixation	8	950	467
5082	60715341	Eye Tracker	Arthur	199886969		3.641	3.645	Fixation	8	950	464
5090	60715349	Eye Tracker	Arthur	199895303		3.607	3.655	Fixation	8	958	466
5099	60715358	Eye Tracker	Arthur	199903636		3.648	3.631	Fixation	8	956	476
5107	60715366	Eye Tracker	Arthur	199911968		3.609	3.617	Fixation	8	948	463
5115	60715374	Eye Tracker	Arthur	199920310		3.617	3.662	Fixation	8	952	471
5124	60715383	Eye Tracker	Arthur	199928643		3.628	3.644	Fixation	8	950	467
5132	60715391	Eye Tracker	Arthur	199936977		3.637	3.625	Fixation	8	954	471
5140	60715399	Eye Tracker	Arthur	199945308		3.619	3.631	Fixation	8	957	468
5149	60715408	Eye Tracker	Arthur	199953642		3.611	3.622	Fixation	8	960	463
5157	60715416	Eye Tracker	Arthur	199961975		3.613	3.646	Fixation	8	959	475
